id,series,date,category,area,lat,lon,depth_m,src
181054,NW-C-1806-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09362,-83.11503,6.3,desc
181055,NW-C-1805-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09232,-83.11447,,desc
181055,NW-C-1805-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09235,-83.11447,,desc
181055,NW-C-1805-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09235,-83.11442,,desc
181055,NW-C-1805-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09233,-83.11442,6.3,desc
181058,NW-C-1804-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.08952,-83.11475,,desc
181058,NW-C-1804-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.08953,-83.11473,,desc
181058,NW-C-1804-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.08953,-83.1147,,desc
181058,NW-C-1804-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.0895,-83.11472,6.3,desc
181059,NW-C-1800-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.07455,-83.12062,,desc
181059,NW-C-1800-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.07457,-83.12062,,desc
181059,NW-C-1800-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.07457,-83.12058,,desc
181059,NW-C-1800-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.07453,-83.12058,6.3,desc
181060,NW-C-1798-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.07178,-83.12095,,desc
181060,NW-C-1798-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0718,-83.12093,,desc
181060,NW-C-1798-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0718,-83.1209,,desc
181060,NW-C-1798-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.07177,-83.12092,6.2,desc
181061,NW-C-1801-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04457,-83.1311,,desc
181061,NW-C-1801-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04627,-83.13062,,desc
181061,NW-C-1801-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04622,-83.13035,,desc
181061,NW-C-1801-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04452,-83.13082,6.1,desc
181062,NW-C-1797-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04293,-83.13122,,desc
181062,NW-C-1797-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04325,-83.13113,,desc
181062,NW-C-1797-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0432,-83.1308,,desc
181062,NW-C-1797-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04288,-83.1309,6.2,desc
181063,NW-C-1803-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03635,-83.13265,,desc
181063,NW-C-1803-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03638,-83.13265,,desc
181063,NW-C-1803-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03637,-83.1326,,desc
181063,NW-C-1803-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03633,-83.13262,6.3,desc
181064,NW-C-1792-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03172,-83.13365,,desc
181064,NW-C-1792-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03173,-83.13363,,desc
181064,NW-C-1792-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03173,-83.1336,,desc
181064,NW-C-1792-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03172,-83.13362,6.0,desc
181066,NW-C-1793-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.10695,-83.11562,,desc
181066,NW-C-1793-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.1097,-83.11542,,desc
181066,NW-C-1793-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.1097,-83.11535,,desc
181066,NW-C-1793-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.10695,-83.11553,5.7,desc
181068,NW-C-1808-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09927,-83.11717,,desc
181068,NW-C-1808-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.10367,-83.1176,,desc
181068,NW-C-1808-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.10367,-83.1175,,desc
181068,NW-C-1808-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09927,-83.11708,6.9,desc
181069,NW-C-1809-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09222,-83.11647,,desc
181069,NW-C-1809-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09263,-83.11652,,desc
181069,NW-C-1809-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09263,-83.11642,,desc
181069,NW-C-1809-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09222,-83.11638,8.0,desc
181170,NW-C-1866-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05187,-83.12942,,desc
181170,NW-C-1866-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.06548,-83.12455,,desc
181170,NW-C-1866-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.06543,-83.12433,,desc
181170,NW-C-1866-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05183,-83.1292,8.3,desc
181171,NW-C-1867-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.0317,-83.13417,,desc
181171,NW-C-1867-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.03173,-83.13415,,desc
181171,NW-C-1867-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.03173,-83.13412,,desc
181171,NW-C-1867-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.0317,-83.13413,8.5,desc
181172,NW-C-1868-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.04612,-83.13193,,desc
181172,NW-C-1868-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.04613,-83.13192,,desc
181172,NW-C-1868-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.04613,-83.1319,,desc
181172,NW-C-1868-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.04612,-83.1319,8.3,desc
181173,NW-C-1869-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05177,-83.12988,,desc
181173,NW-C-1869-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05178,-83.12988,,desc
181173,NW-C-1869-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05178,-83.12985,,desc
181173,NW-C-1869-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05175,-83.12985,8.5,desc
181174,NW-C-1870-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.02665,-83.13553,,desc
181174,NW-C-1870-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.0289,-83.13513,,desc
181174,NW-C-1870-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.02888,-83.13503,,desc
181174,NW-C-1870-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.02663,-83.13543,8.4,desc
181175,NW-C-1871-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.02662,-83.13543,,desc
181175,NW-C-1871-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.03088,-83.13468,,desc
181175,NW-C-1871-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.03083,-83.13412,,desc
181175,NW-C-1871-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.02657,-83.13488,8.2,desc
181177,NW-C-1872-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.0585,-83.12758,,desc
181177,NW-C-1872-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05868,-83.12752,,desc
181177,NW-C-1872-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05867,-83.1274,,desc
181177,NW-C-1872-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05848,-83.12747,8.1,desc
181179,NW-C-1874-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05977,-83.12707,,desc
181179,NW-C-1874-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05978,-83.12705,,desc
181179,NW-C-1874-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05978,-83.12702,,desc
181179,NW-C-1874-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05975,-83.12703,8.5,desc
181180,NW-C-1875-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.03938,-83.13273,,desc
181180,NW-C-1875-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.03967,-83.13265,,desc
181180,NW-C-1875-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.03965,-83.13253,,desc
181180,NW-C-1875-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.03937,-83.13262,8.5,desc
181181,NW-C-1876-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.02657,-83.13488,,desc
181181,NW-C-1876-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.03122,-83.13405,,desc
181181,NW-C-1876-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.0312,-83.1339,,desc
181181,NW-C-1876-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.02655,-83.13473,7.7,desc
181182,NW-C-1877-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05967,-83.1261,,desc
181182,NW-C-1877-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.06043,-83.12582,,desc
181182,NW-C-1877-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.06042,-83.12575,,desc
181182,NW-C-1877-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.05965,-83.12602,7.3,desc
181183,NW-C-1878-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.06248,-83.1251,,desc
181183,NW-C-1878-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.06313,-83.12487,,desc
181183,NW-C-1878-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.06312,-83.12478,,desc
181183,NW-C-1878-26,2026-05-25,Shallow Depth Confirmed,Detroit River Lake Erie,42.06247,-83.12502,7.0,desc
181225,NW-C-1913-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.34587,-82.94688,,desc
181225,NW-C-1913-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.34718,-82.94512,,desc
181225,NW-C-1913-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.34708,-82.94497,,desc
181225,NW-C-1913-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.34577,-82.94673,7.5,desc
181226,NW-C-1915-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.34475,-82.9482,,desc
181226,NW-C-1915-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.34477,-82.94818,,desc
181226,NW-C-1915-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.34475,-82.94815,,desc
181226,NW-C-1915-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.34473,-82.94818,8.5,desc
181227,NW-C-1916-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.33783,-82.9642,,desc
181227,NW-C-1916-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.33887,-82.96138,,desc
181227,NW-C-1916-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.33877,-82.96132,,desc
181227,NW-C-1916-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.33773,-82.96413,8.5,desc
181228,NW-C-1917-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.13903,-83.12263,,desc
181228,NW-C-1917-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.13905,-83.12263,,desc
181228,NW-C-1917-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.13907,-83.12255,,desc
181228,NW-C-1917-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.13905,-83.12255,8.5,desc
181229,NW-C-1924-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.1403,-83.12375,,desc
181229,NW-C-1924-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14222,-83.12457,,desc
181229,NW-C-1924-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14228,-83.12427,,desc
181229,NW-C-1924-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14037,-83.12347,8.4,desc
181230,NW-C-1926-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.1414,-83.1239,,desc
181230,NW-C-1926-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14315,-83.12463,,desc
181230,NW-C-1926-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.1432,-83.12438,,desc
181230,NW-C-1926-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14147,-83.12365,8.3,desc
181231,NW-C-1927-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14577,-83.12643,,desc
181231,NW-C-1927-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14583,-83.12647,,desc
181231,NW-C-1927-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14585,-83.1264,,desc
181231,NW-C-1927-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14578,-83.12637,8.1,desc
181232,NW-C-1928-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14792,-83.12522,,desc
181232,NW-C-1928-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14793,-83.12522,,desc
181232,NW-C-1928-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14793,-83.12518,,desc
181232,NW-C-1928-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14792,-83.12518,8.5,desc
181233,NW-C-1929-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14705,-83.12698,,desc
181233,NW-C-1929-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14718,-83.12703,,desc
181233,NW-C-1929-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.1472,-83.12697,,desc
181233,NW-C-1929-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.14707,-83.12692,8.2,desc
181234,NW-C-1930-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.15265,-83.12732,,desc
181234,NW-C-1930-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.15267,-83.12732,,desc
181234,NW-C-1930-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.15267,-83.1273,,desc
181234,NW-C-1930-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.15265,-83.12728,8.5,desc
181235,NW-C-1931-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.15363,-83.12762,,desc
181235,NW-C-1931-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.1542,-83.12785,,desc
181235,NW-C-1931-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.15423,-83.12768,,desc
181235,NW-C-1931-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.15368,-83.12745,8.4,desc
181237,NW-C-1932-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.1544,-83.12798,,desc
181237,NW-C-1932-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.1565,-83.12888,,desc
181237,NW-C-1932-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.15655,-83.12867,,desc
181237,NW-C-1932-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.15445,-83.12777,8.2,desc
181238,NW-C-1933-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.15705,-83.12917,,desc
181238,NW-C-1933-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.16078,-83.13075,,desc
181238,NW-C-1933-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.16085,-83.13048,,desc
181238,NW-C-1933-26,2026-05-26,Shallow Depth Confirmed,Detroit River,42.1571,-83.1289,7.9,desc
181251,NW-C-1934-26,2026-05-26,Shallow Depth Confirmed,Port of Trois-Rivieres,46.3403,-72.5389,,desc
181251,NW-C-1934-26,2026-05-26,Shallow Depth Confirmed,Port of Trois-Rivieres,46.34073,-72.53817,,desc
181251,NW-C-1934-26,2026-05-26,Shallow Depth Confirmed,Port of Trois-Rivieres,46.34067,-72.53807,,desc
181251,NW-C-1934-26,2026-05-26,Shallow Depth Confirmed,Port of Trois-Rivieres,46.34023,-72.5388,9.3,desc
181252,NW-M-0663-26,2026-05-26,Submerged Object,Chaleur - Miscou - south,47.61803,-65.64093,,desc
181529,NW-C-2095-26,2026-06-02,Submerged Object,Lake Saint-Louis - west Vicinity Île Dowker,45.39783,-73.91617,,desc
181535,NW-C-2097-26,2026-06-02,Submerged Object,Lake Ontario Vicinity Grimsby Beach,43.19533,-79.51983,,desc
181567,NW-C-2108-26,2026-06-03,Shallow Depth Confirmed,Pointe-des-Monts to Anticosti - south Vicinity Cap-Chat,49.09957,-66.68967,,desc
181594,NW-M-0712-26,2026-06-04,Shallow Depth Confirmed,Northumberland Strait Vicinity Souris,46.34952,-62.25168,,desc
181594,NW-M-0712-26,2026-06-04,Shallow Depth Confirmed,Northumberland Strait Vicinity Souris,46.34952,-62.25168,,desc
181595,NW-C-2127-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.51847,-82.68297,,desc
181595,NW-C-2127-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5189,-82.68173,,desc
181595,NW-C-2127-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5188,-82.68167,,desc
181595,NW-C-2127-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.51835,-82.68288,8.1,desc
181597,NW-C-2128-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.51865,-82.6828,,desc
181597,NW-C-2128-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52095,-82.67635,,desc
181597,NW-C-2128-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52083,-82.67627,,desc
181597,NW-C-2128-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.51853,-82.68273,8.0,desc
181598,NW-C-2129-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52103,-82.67583,,desc
181598,NW-C-2129-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52103,-82.67582,,desc
181598,NW-C-2129-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52102,-82.6758,,desc
181598,NW-C-2129-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.521,-82.67583,8.2,desc
181599,NW-C-2131-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52182,-82.67392,,desc
181599,NW-C-2131-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52268,-82.67152,,desc
181599,NW-C-2131-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5226,-82.67147,,desc
181599,NW-C-2131-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52175,-82.67387,7.7,desc
181600,NW-C-2130-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52178,-82.67378,,desc
181600,NW-C-2130-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52255,-82.67167,,desc
181600,NW-C-2130-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52245,-82.6716,,desc
181600,NW-C-2130-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52168,-82.67372,7.7,desc
181601,NW-C-2132-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5218,-82.6734,,desc
181601,NW-C-2132-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52213,-82.67248,,desc
181601,NW-C-2132-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52207,-82.67245,,desc
181601,NW-C-2132-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52175,-82.67337,8.0,desc
181602,NW-C-2133-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52292,-82.67085,,desc
181602,NW-C-2133-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52305,-82.67047,,desc
181602,NW-C-2133-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52278,-82.67028,,desc
181602,NW-C-2133-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52263,-82.67068,8.2,desc
181603,NW-C-2134-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52337,-82.66958,,desc
181603,NW-C-2134-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52548,-82.66367,,desc
181603,NW-C-2134-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52535,-82.66358,,desc
181603,NW-C-2134-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52325,-82.6695,7.2,desc
181604,NW-C-2135-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5232,-82.66967,,desc
181604,NW-C-2135-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52578,-82.66245,,desc
181604,NW-C-2135-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52555,-82.6623,,desc
181604,NW-C-2135-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52298,-82.66952,7.4,desc
181605,NW-C-2136-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52733,-82.65847,,desc
181605,NW-C-2136-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5285,-82.65522,,desc
181605,NW-C-2136-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52835,-82.6551,,desc
181605,NW-C-2136-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52718,-82.65837,7.6,desc
181606,NW-C-2137-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52737,-82.65787,,desc
181606,NW-C-2137-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52805,-82.65593,,desc
181606,NW-C-2137-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52775,-82.65573,,desc
181606,NW-C-2137-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52707,-82.65767,7.7,desc
181607,NW-C-2138-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5289,-82.65398,,desc
181607,NW-C-2138-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52945,-82.65242,,desc
181607,NW-C-2138-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52915,-82.6522,,desc
181607,NW-C-2138-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52858,-82.65377,8.1,desc
181608,NW-C-2139-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.53102,-82.64817,,desc
181608,NW-C-2139-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.53268,-82.64347,,desc
181608,NW-C-2139-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.53252,-82.64335,,desc
181608,NW-C-2139-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.53083,-82.64805,8.1,desc
181609,NW-C-2140-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.53272,-82.64262,,desc
181609,NW-C-2140-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.53273,-82.6426,,desc
181609,NW-C-2140-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.53272,-82.64258,,desc
181609,NW-C-2140-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5327,-82.6426,8.2,desc
181610,NW-C-2141-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5155,-82.68592,,desc
181610,NW-C-2141-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.53653,-82.62695,,desc
181610,NW-C-2141-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.53647,-82.6269,,desc
181610,NW-C-2141-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.51542,-82.68587,1.9,desc
181611,NW-C-2144-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.51572,-82.68582,,desc
181611,NW-C-2144-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5366,-82.62727,,desc
181611,NW-C-2144-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.53645,-82.62718,,desc
181611,NW-C-2144-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.51557,-82.68572,5.2,desc
181612,NW-C-2146-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.51613,-82.68562,,desc
181612,NW-C-2146-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.53648,-82.62858,,desc
181612,NW-C-2146-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5362,-82.62838,,desc
181612,NW-C-2146-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.51583,-82.68543,6.9,desc
181613,NW-C-2147-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52505,-82.66133,,desc
181613,NW-C-2147-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5368,-82.62837,,desc
181613,NW-C-2147-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5366,-82.62823,,desc
181613,NW-C-2147-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.52483,-82.66118,7.9,desc
181614,NW-C-2148-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.54473,-82.6086,,desc
181614,NW-C-2148-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.54523,-82.6072,,desc
181614,NW-C-2148-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5452,-82.60717,,desc
181614,NW-C-2148-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5447,-82.60857,8.2,desc
181615,NW-C-2149-26,2026-06-04,Shallow Depth Confirmed,Lake St. Clair St. Clair River,42.5463,-82.6053,,desc
